[ 2014-10-05T22:37:11+08:00 ] /index.php/Tree/KaiBoLuo/RID/1/TPL/0/FID/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000422s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/codys/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005384s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000207s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/codys/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `id`,`is_agent` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `passopen` = 'c4ca4238a0b923820dcc509a6f75849b' ) LIMIT 1   [ RunTime:0.000223s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.000973s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.001072s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000645s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000716s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003960s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000283s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006160s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000209s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001337s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000175s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000499s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.000272s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000219s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000437s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.004171s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.032348s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.036134s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000483s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.000521s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000303s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.000546s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002054s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.000500s ]
[ 2014-10-05T23:32:10+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.000577s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run CheckRoute Behavior [ RunTime:0.001008s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001107s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000634s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000736s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007666s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000266s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002619s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000244s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.005190s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '297' ) AND ( `s_uid` = '297' ) LIMIT 1   [ RunTime:0.000192s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | SQL: SELECT * FROM `xt_msg` WHERE ( `isid` = '297' ) AND ( `s_uid` = '297' ) ORDER BY id desc LIMIT 0,10   [ RunTime:0.000212s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000817s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000896s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run ParseTemplate Behavior [ RunTime:0.024382s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024467s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run ContentReplace Behavior [ RunTime:0.000424s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run TokenBuild Behavior [ RunTime:0.000481s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000263s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000548s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001930s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000531s ]
[ 2014-10-05T23:32:11+08:00 ] /index.php/Fck/inMessages/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000599s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run CheckRoute Behavior [ RunTime:0.004680s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.004777s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000672s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000745s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000570s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000648s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run ParseTemplate Behavior [ RunTime:0.017799s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017885s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run ContentReplace Behavior [ RunTime:0.000431s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run TokenBuild Behavior [ RunTime:0.000541s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000277s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000578s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002026s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000520s ]
[ 2014-10-05T23:32:12+08:00 ] /index.php/Public/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000590s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run CheckRoute Behavior [ RunTime:0.001455s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001557s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000674s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000750s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000420s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000495s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017459s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017550s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run ContentReplace Behavior [ RunTime:0.000395s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run TokenBuild Behavior [ RunTime:0.000422s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003979s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000644s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005664s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000710s ]
[ 2014-10-05T23:32:14+08:00 ] /index.php/Public/LogOut/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000815s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.001030s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001128s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000677s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000748s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000542s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000619s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.018066s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018145s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.004140s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.000499s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000296s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000546s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005684s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000604s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000674s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.004644s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004748s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000673s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000746s ]
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:15+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run CheckRoute Behavior [ RunTime:0.000967s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001067s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000631s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000707s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007835s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.005606s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006007s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000218s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001447s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000179s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `agent_use`,`passopen` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000384s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: INSERT INTO `xt_jydt` (`uid`,`agent_use`,`zhen_use`,`shui_use`,`time`) VALUES ('1','1000',1000,0,1412523141) [ RunTime:0.001212s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | SQL: update xt_fck set agent_use=agent_use-1000 where id=1 [ RunTime:0.003941s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.000462s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.000540s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.017102s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017189s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000392s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run TokenBuild Behavior [ RunTime:0.000426s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000288s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.005037s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006354s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.000599s ]
[ 2014-10-05T23:32:21+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.000671s ]
[ 2014-10-05T23:32:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.001022s ]
