[ 2014-10-10T16:34:13+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000820s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000907s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010055s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000366s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005974s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000264s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000287s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001412s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001575s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.014449s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014563s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.001069s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000929s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000426s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000650s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003345s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000544s ]
[ 2014-10-10T16:53:59+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000616s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001244s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001394s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000776s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000860s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008758s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000508s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006656s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000306s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000500s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000807s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000896s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011292s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011440s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000902s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000987s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000614s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001093s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003983s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000626s ]
[ 2014-10-10T16:56:46+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000713s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001118s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001299s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000933s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001038s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010622s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000372s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006946s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000269s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000225s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000759s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000879s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013436s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013534s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000607s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000628s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000401s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000728s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002581s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000831s ]
[ 2014-10-10T16:58:53+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000969s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001184s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001297s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000830s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000923s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.009018s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000353s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006954s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000320s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000224s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000584s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000676s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011088s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011208s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000903s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000897s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000613s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000911s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003685s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000618s ]
[ 2014-10-10T17:00:48+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000697s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.000801s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000905s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001739s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001827s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010794s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000353s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.007458s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.001091s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000344s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000855s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000947s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013962s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014077s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000829s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000693s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000455s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000662s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002877s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000555s ]
[ 2014-10-10T17:01:20+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000631s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.001012s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001123s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000757s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000840s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008870s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000451s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006654s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000366s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000286s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000854s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000949s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.012392s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012482s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.000593s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.000751s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000711s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000935s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003300s ]
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Tag[ view_end ] --START--
[ 2014-10-10T17:09:12+08:00 ] /ak911/index.php/Backup/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000680s ]
