[ 2014-10-05T18:51:00+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000632s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000705s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007684s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000300s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.001426s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Undefined index:  title NewsAction.class.php 第 167 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Undefined variable: map NewsAction.class.php 第 182 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` LIMIT 1   [ RunTime:0.000172s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Undefined variable: map NewsAction.class.php 第 190 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | SQL: SELECT * FROM `xt_form` ORDER BY baile desc,create_time desc,id desc LIMIT 0,10   [ RunTime:0.000404s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_template ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000665s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000868s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | NOTIC: [8] Undefined variable: System_namex 098e4ed8afdf0e589ac27011001b50d7.php 第 5 行.
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run ParseTemplate Behavior [ RunTime:0.026894s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026976s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run ContentReplace Behavior [ RunTime:0.000449s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run TokenBuild Behavior [ RunTime:0.000555s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000268s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000602s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002077s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_end ] --START--
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000671s ]
[ 2014-10-05T21:27:19+08:00 ] /index.php/News/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000768s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Run CheckRoute Behavior [ RunTime:0.001005s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001109s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000634s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000710s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007903s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000285s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006135s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000209s ]
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T21:27:24+08:00 ] /index.php/YouZi/cody/c_id/2 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000202s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000977s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001076s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000726s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000800s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007939s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000263s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002485s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000199s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000206s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index:  Urlsz YouZiAction.class.php 第 36 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run CheckRoute Behavior [ RunTime:0.000960s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.001060s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000639s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000712s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007343s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000306s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002432s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000204s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000215s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  UserID YouZiAction.class.php 第 724 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  type YouZiAction.class.php 第 725 行.
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` >= 1 ) LIMIT 1   [ RunTime:0.003774s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` >= 1 ) ORDER BY pdt desc,id desc LIMIT 0,20   [ RunTime:0.000734s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.003987s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001056s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001141s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.028314s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028397s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000478s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000537s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000356s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000569s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002142s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000702s ]
[ 2014-10-05T21:27:25+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.004472s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run CheckRoute Behavior [ RunTime:0.000981s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001081s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000665s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000739s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003746s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000264s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005969s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000248s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000208s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead YouZiAction.class.php 第 1807 行.
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: UPDATE `xt_fck` SET `adt`=1412515651 WHERE ( `id` IN ('295') ) AND ( `is_agent` < 2 ) [ RunTime:0.000332s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | SQL: UPDATE `xt_fck` SET `is_agent`='2' WHERE ( `id` IN ('295') ) AND ( `is_agent` < 2 ) [ RunTime:0.000348s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run LocationTemplate Behavior [ RunTime:0.000899s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ParseTemplate Behavior [ RunTime:0.018394s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018478s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ContentReplace Behavior [ RunTime:0.000414s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run TokenBuild Behavior [ RunTime:0.000432s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000295s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ShowRuntime Behavior [ RunTime:0.000539s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001879s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ShowPageTrace Behavior [ RunTime:0.000693s ]
[ 2014-10-05T21:27:31+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ view_end ] --END-- [ RunTime:0.000764s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run CheckRoute Behavior [ RunTime:0.004662s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.004764s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000670s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000746s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007593s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000284s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002332s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000202s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000204s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  UserID YouZiAction.class.php 第 724 行.
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | NOTIC: [8] Undefined index:  type YouZiAction.class.php 第 725 行.
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` >= 1 ) LIMIT 1   [ RunTime:0.000289s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` >= 1 ) ORDER BY pdt desc,id desc LIMIT 0,20   [ RunTime:0.004424s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000318s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001057s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001137s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.031895s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031976s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000455s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000578s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000263s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000565s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002062s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000672s ]
[ 2014-10-05T21:27:32+08:00 ] /index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.000745s ]
[ 2014-10-05T21:27:44+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T21:27:44+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run CheckRoute Behavior [ RunTime:0.001261s ]
[ 2014-10-05T21:27:44+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001363s ]
[ 2014-10-05T21:27:44+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T21:27:44+08:00 ] /index.php/YouZi/adminMenberAC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000926s ]
