[ 2014-10-23T14:06:42+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000758s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000835s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008248s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000387s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_plan` [ RunTime:0.004064s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT * FROM `xt_plan` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000254s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Missing argument 1 for FCKeditor::__construct(), called in D:\wamp1\www\ak911\Vip\Lib\Action\CommonAction.class.php on line 547 and defined fckeditor_php5.php 第 130 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: instanceName fckeditor_php5.php 第 132 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000875s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000957s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: System_namex 935d62b465cbed101f7d1d2317b9291d.php 第 5 行.
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ParseTemplate Behavior [ RunTime:0.008255s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008335s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ContentReplace Behavior [ RunTime:0.000649s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run TokenBuild Behavior [ RunTime:0.000662s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000455s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000676s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002645s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000583s ]
[ 2014-10-23T15:06:59+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000653s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run CheckRoute Behavior [ RunTime:0.000929s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001034s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000803s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000884s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007365s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000722s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_plan` [ RunTime:0.006186s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT * FROM `xt_plan` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000386s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Missing argument 1 for FCKeditor::__construct(), called in D:\wamp1\www\ak911\Vip\Lib\Action\CommonAction.class.php on line 547 and defined fckeditor_php5.php 第 130 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: instanceName fckeditor_php5.php 第 132 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000874s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000955s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: System_namex 51d1ac747f6f882d1ee56ccb6ca381f9.php 第 5 行.
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ParseTemplate Behavior [ RunTime:0.009200s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009307s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ContentReplace Behavior [ RunTime:0.001036s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run TokenBuild Behavior [ RunTime:0.001180s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000839s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001071s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004507s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000963s ]
[ 2014-10-23T15:07:52+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001091s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run CheckRoute Behavior [ RunTime:0.001968s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002596s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001289s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001458s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007299s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.002183s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_plan` [ RunTime:0.005594s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT * FROM `xt_plan` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000319s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Missing argument 1 for FCKeditor::__construct(), called in D:\wamp1\www\ak911\Vip\Lib\Action\CommonAction.class.php on line 547 and defined fckeditor_php5.php 第 130 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: instanceName fckeditor_php5.php 第 132 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000896s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000977s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: System_namex 51d1ac747f6f882d1ee56ccb6ca381f9.php 第 5 行.
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ParseTemplate Behavior [ RunTime:0.007958s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008040s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ContentReplace Behavior [ RunTime:0.000659s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run TokenBuild Behavior [ RunTime:0.000695s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000452s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000668s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002686s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000582s ]
[ 2014-10-23T15:08:08+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000653s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run CheckRoute Behavior [ RunTime:0.000907s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001007s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000828s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000912s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007467s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000416s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | SQL: SHOW COLUMNS FROM `xt_plan` [ RunTime:0.004247s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | SQL: SELECT * FROM `xt_plan` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000317s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [2] Missing argument 1 for FCKeditor::__construct(), called in D:\wamp1\www\ak911\Vip\Lib\Action\CommonAction.class.php on line 547 and defined fckeditor_php5.php 第 130 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: instanceName fckeditor_php5.php 第 132 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001362s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001494s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | NOTIC: [8] Undefined variable: System_namex 51d1ac747f6f882d1ee56ccb6ca381f9.php 第 5 行.
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ParseTemplate Behavior [ RunTime:0.009927s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010028s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ContentReplace Behavior [ RunTime:0.000598s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run TokenBuild Behavior [ RunTime:0.000635s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000441s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000688s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002563s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000592s ]
[ 2014-10-23T15:08:14+08:00 ] /ak911/index.php/News/plan/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000662s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.000898s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.000997s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000920s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001012s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | NOTIC: [8] Undefined index: language CommonAction.class.php 第 478 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001254s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001390s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.012127s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012283s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.001051s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.001073s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000560s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000719s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003708s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000655s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000735s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.000916s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001018s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000805s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000885s ]
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8192] Function eregi() is deprecated CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [2] eregi() expects parameter 2 to be string, array given CommonAction.class.php 第 160 行.
[ 2014-10-23T15:08:17+08:00 ] /ak911/index.php/Public/verify/ | NOTIC: [8] Undefined index: language CommonAction.class.php 第 478 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000818s ]
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000910s ]
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [8] Undefined variable: get CommonAction.class.php 第 159 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007191s ]
[ 2014-10-23T15:08:25+08:00 ] /ak911/index.php | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000361s ]
